mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,lat,lon,depth,quake_id
0.2,"13 km WNW of Anza, CA",1715454770540,1715633304967,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40745816,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40745816.geojson,,,,,reviewed,0,1,ci,40745816,",ci40745816,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.03572,0.16,73.0,ml,earthquake,"M 0.2 - 13 km WNW of Anza, CA",33.5831667,-116.805,8.83,ci40745816
4.2,"29 km NNE of Hualien City, Taiwan",1715454453024,1716689605040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mxyu,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000mxyu.geojson,,,,,reviewed,0,271,us,6000mxyu,",us6000mxyu,",",us,",",moment-tensor,origin,phase-data,",35.0,0.526,0.54,63.0,mb,earthquake,"M 4.2 - 29 km NNE of Hualien City, Taiwan",24.2266,121.6914,38.509,us6000mxyu
1.02,"87 km NW of Karluk, Alaska",1715454353800,1715643493410,,https://earthquake.usgs.gov/earthquakes/eventpage/av93007069,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93007069.geojson,,,,,reviewed,0,16,av,93007069,",av93007069,",",av,",",origin,phase-data,",18.0,0.04746,0.13,115.0,ml,earthquake,"M 1.0 - 87 km NW of Karluk, Alaska",58.177,-155.392333333333,3.99,av93007069
0.5,"87 km NW of Karluk, Alaska",1715454331010,1715643220340,,https://earthquake.usgs.gov/earthquakes/eventpage/av93123166,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93123166.geojson,,,,,reviewed,0,4,av,93123166,",av93123166,",",av,",",origin,phase-data,",9.0,0.05232,0.13,192.0,ml,earthquake,"M 0.5 - 87 km NW of Karluk, Alaska",58.17,-155.3915,3.64,av93123166
1.15,"58 km WSW of Adak, Alaska",1715453040230,1715642922650,,https://earthquake.usgs.gov/earthquakes/eventpage/av93007064,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93007064.geojson,,,,,reviewed,0,20,av,93007064,",av93007064,",",av,",",origin,phase-data,",6.0,0.1365,0.1,198.0,ml,earthquake,"M 1.2 - 58 km WSW of Adak, Alaska",51.7326666666667,-177.449833333333,11.97,av93007064
3.4,"60 km NE of Cruz Bay, U.S. Virgin Islands",1715452783650,1715453717150,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71448373,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr71448373.geojson,,,,,reviewed,0,178,pr,71448373,",pr71448373,",",pr,",",origin,phase-data,",4.0,0.3714,0.2,324.0,md,earthquake,"M 3.4 - 60 km NE of Cruz Bay, U.S. Virgin Islands",18.7178333333333,-64.3838333333333,93.96,pr71448373
0.73,"16 km SW of Thatcher, Utah",1715452657950,1715630579570,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069416,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80069416.geojson,,,,,reviewed,0,8,uu,80069416,",uu80069416,",",uu,",",origin,phase-data,",11.0,0.01656,0.17,79.0,md,earthquake,"M 0.7 - 16 km SW of Thatcher, Utah",41.5845,-112.422833333333,7.14,uu80069416
5.1,"109 km ENE of Luganville, Vanuatu",1715452024320,1715699595040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mxys,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000mxys.geojson,,,,,reviewed,0,400,us,6000mxys,",us6000mxys,",",us,",",moment-tensor,origin,phase-data,",181.0,6.516,0.61,29.0,mww,earthquake,"M 5.1 - 109 km ENE of Luganville, Vanuatu",-15.1065,168.0938,10.0,us6000mxys
0.83,"4 km SSE of Dover, Oklahoma",1715451841649,1715720855746,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024jgti,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ok2024jgti.geojson,,,,,reviewed,0,11,ok,2024jgti,",ok2024jgti,",",ok,",",origin,phase-data,",30.0,0.08368357843,0.19,57.0,ml,earthquake,"M 0.8 - 4 km SSE of Dover, Oklahoma",35.9455,-97.88533333,5.42,ok2024jgti
0.61,"12 km WNW of Anza, CA",1715451748230,1715632192110,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40745800,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40745800.geojson,,,,,reviewed,0,6,ci,40745800,",ci40745800,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.03741,0.19,43.0,ml,earthquake,"M 0.6 - 12 km WNW of Anza, CA",33.5793333,-116.8055,10.58,ci40745800
-0.45,"84 km NW of Karluk, Alaska",1715451138090,1715642383350,,https://earthquake.usgs.gov/earthquakes/eventpage/av93007054,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93007054.geojson,,,,,reviewed,0,0,av,93007054,",av93007054,",",av,",",origin,phase-data,",6.0,0.03325,0.06,163.0,ml,earthquake,"M -0.5 - 84 km NW of Karluk, Alaska",58.1783333333333,-155.3095,1.83,av93007054
-0.02,"84 km NW of Karluk, Alaska",1715451112800,1715642038590,,https://earthquake.usgs.gov/earthquakes/eventpage/av93123131,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93123131.geojson,,,,,reviewed,0,0,av,93123131,",av93123131,",",av,",",origin,phase-data,",6.0,0.03249,0.05,162.0,ml,earthquake,"M -0.0 - 84 km NW of Karluk, Alaska",58.1793333333333,-155.308333333333,1.88,av93123131
-0.8,"84 km NW of Karluk, Alaska",1715451098270,1715642196060,,https://earthquake.usgs.gov/earthquakes/eventpage/av93007049,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93007049.geojson,,,,,reviewed,0,0,av,93007049,",av93007049,",",av,",",origin,phase-data,",4.0,0.03215,0.04,162.0,ml,earthquake,"M -0.8 - 84 km NW of Karluk, Alaska",58.1796666666667,-155.3085,1.74,av93007049
-0.31,"84 km NW of Karluk, Alaska",1715450972870,1715641808200,,https://earthquake.usgs.gov/earthquakes/eventpage/av93123126,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93123126.geojson,,,,,reviewed,0,0,av,93123126,",av93123126,",",av,",",origin,phase-data,",6.0,0.03315,0.06,163.0,ml,earthquake,"M -0.3 - 84 km NW of Karluk, Alaska",58.1783333333333,-155.310166666667,1.58,av93123126
0.14,"23 km SSW of Mammoth, Wyoming",1715450865600,1715621119740,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069411,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80069411.geojson,,,,,reviewed,0,0,uu,80069411,",uu80069411,",",uu,",",origin,phase-data,",7.0,0.04169,0.14,199.0,md,earthquake,"M 0.1 - 23 km SSW of Mammoth, Wyoming",44.7761666666667,-110.7945,5.48,uu80069411
1.46,"13 km W of Anza, CA",1715450683050,1715522921593,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40745776,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40745776.geojson,,,,,reviewed,0,33,ci,40745776,",ci40745776,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",54.0,0.043,0.2,40.0,ml,earthquake,"M 1.5 - 13 km W of Anza, CA",33.5778333,-116.812,8.7,ci40745776
-0.23,"7 km NNW of The Geysers, CA",1715450263400,1715499192773,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005111,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005111.geojson,,,,,reviewed,0,0,nc,75005111,",nc75005111,",",nc,",",nearby-cities,origin,phase-data,",12.0,0.001863,0.02,62.0,md,earthquake,"M -0.2 - 7 km NNW of The Geysers, CA",38.8225,-122.812166666667,1.92,nc75005111
-0.56,"87 km NNW of Karluk, Alaska",1715449271490,1715641545780,,https://earthquake.usgs.gov/earthquakes/eventpage/av93007044,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93007044.geojson,,,,,reviewed,0,0,av,93007044,",av93007044,",",av,",",origin,phase-data,",7.0,0.07114,0.24,141.0,ml,earthquake,"M -0.6 - 87 km NNW of Karluk, Alaska",58.3161666666667,-154.933833333333,4.87,av93007044
-0.11,"78 km NNW of Karluk, Alaska",1715448650820,1715640784920,,https://earthquake.usgs.gov/earthquakes/eventpage/av93123106,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/av93123106.geojson,,,,,reviewed,0,0,av,93123106,",av93123106,",",av,",",origin,phase-data,",5.0,0.07921,0.28,185.0,ml,earthquake,"M -0.1 - 78 km NNW of Karluk, Alaska",58.2373333333333,-154.893833333333,5.54,av93123106
0.9,"3 km SSE of Bluffdale, Utah",1715448333670,1715617605580,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069406,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80069406.geojson,,,,,reviewed,0,12,uu,80069406,",uu80069406,",",uu,",",origin,phase-data,",19.0,0.02172,0.17,56.0,md,earthquake,"M 0.9 - 3 km SSE of Bluffdale, Utah",40.4613333333333,-111.926333333333,5.71,uu80069406
0.29,"8 km NNE of Ashford, Washington",1715448028900,1715800975760,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61996762,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61996762.geojson,,,,,reviewed,0,1,uw,61996762,",uw61996762,",",uw,",",origin,phase-data,",7.0,0.02976,0.09,222.0,ml,earthquake,"M 0.3 - 8 km NNE of Ashford, Washington",46.83233333333333,-121.99,9.8,uw61996762
0.25,"9 km NW of The Geysers, CA",1715447764360,1715771526312,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005096,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005096.geojson,,,,,reviewed,0,1,nc,75005096,",nc75005096,",",nc,",",nearby-cities,origin,phase-data,",19.0,0.006922,0.04,75.0,md,earthquake,"M 0.3 - 9 km NW of The Geysers, CA",38.8246666666667,-122.843666666667,2.1,nc75005096
1.08,"4 km SW of Dibble, Oklahoma",1715447133140,1715615433835,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024jgqt,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ok2024jgqt.geojson,,,,,reviewed,0,18,ok,2024jgqt,",ok2024jgqt,",",ok,",",origin,phase-data,",69.0,0.1025798703,0.3,49.0,ml,earthquake,"M 1.1 - 4 km SW of Dibble, Oklahoma",35.0015,-97.66783333,9.81,ok2024jgqt
0.12,"37 km NNE of Amboy, Washington",1715446546600,1715800794390,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61996752,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61996752.geojson,,,,,reviewed,0,0,uw,61996752,",uw61996752,",",uw,",",origin,phase-data,",11.0,0.009714,0.14,102.0,ml,earthquake,"M 0.1 - 37 km NNE of Amboy, Washington",46.1905,-122.18483333333333,7.61,uw61996752
-0.28,"37 km NNE of Amboy, Washington",1715446212030,1715800603130,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61996747,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61996747.geojson,,,,,reviewed,0,0,uw,61996747,",uw61996747,",",uw,",",origin,phase-data,",9.0,0.007892,0.12,99.0,md,earthquake,"M -0.3 - 37 km NNE of Amboy, Washington",46.1935,-122.1795,7.0,uw61996747
1.3,"13 km NNE of Port Angeles, Washington",1715446039670,1715448354400,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61996742,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61996742.geojson,,,,,reviewed,0,26,uw,61996742,",uw61996742,",",uw,",",origin,phase-data,",23.0,0.1832,0.14,90.0,ml,earthquake,"M 1.3 - 13 km NNE of Port Angeles, Washington",48.23416666666667,-123.38316666666667,40.68,uw61996742
1.5,"48 km ESE of West Yellowstone, Montana",1715445890730,1715607783090,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069401,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80069401.geojson,,,,,reviewed,0,35,uu,80069401,",uu80069401,",",uu,",",origin,phase-data,",17.0,0.11,0.13,62.0,ml,earthquake,"M 1.5 - 48 km ESE of West Yellowstone, Montana",44.5055,-110.535,4.42,uu80069401
4.2,"15 km WSW of La Esperanza (El Zapotal), Mexico",1715445134923,1715455723040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mxyr,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000mxyr.geojson,,,,,reviewed,0,271,us,6000mxyr,",us6000mxyr,",",us,",",origin,phase-data,",50.0,1.86,0.86,137.0,mb,earthquake,"M 4.2 - 15 km WSW of La Esperanza (El Zapotal), Mexico",15.3738,-93.2899,93.033,us6000mxyr
1.08,"4 km WSW of Anderson Springs, CA",1715444942370,1715445040438,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005066,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005066.geojson,,,,,automatic,0,18,nc,75005066,",nc75005066,",",nc,",",nearby-cities,origin,phase-data,",8.0,0.02286,0.02,120.0,md,earthquake,"M 1.1 - 4 km WSW of Anderson Springs, CA",38.7529983520508,-122.721168518066,1.50999999046326,nc75005066
4.1,"38 km ESE of Khorugh, Tajikistan",1715444857916,1715454665040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mxyq,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000mxyq.geojson,,,,,reviewed,0,259,us,6000mxyq,",us6000mxyq,",",us,",",origin,phase-data,",29.0,2.145,0.54,79.0,mb,earthquake,"M 4.1 - 38 km ESE of Khorugh, Tajikistan",37.3323,71.94,200.67,us6000mxyq
0.78,"8 km WNW of Cobb, CA",1715444605140,1715444700425,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005056,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005056.geojson,,,,,automatic,0,9,nc,75005056,",nc75005056,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.008925,0.02,92.0,md,earthquake,"M 0.8 - 8 km WNW of Cobb, CA",38.832332611084,-122.810165405273,1.19000005722046,nc75005056
0.27,"5 km WNW of Cobb, CA",1715443965720,1715497987020,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005046,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005046.geojson,,,,,reviewed,0,1,nc,75005046,",nc75005046,",",nc,",",nearby-cities,origin,phase-data,",11.0,0.009266,0.01,47.0,md,earthquake,"M 0.3 - 5 km WNW of Cobb, CA",38.8223333333333,-122.783166666667,0.39,nc75005046
0.64,"8 km WNW of Cobb, CA",1715443096320,1715443191383,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005041,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005041.geojson,,,,,automatic,0,6,nc,75005041,",nc75005041,",",nc,",",nearby-cities,origin,phase-data,",7.0,0.01499,0.05,109.0,md,earthquake,"M 0.6 - 8 km WNW of Cobb, CA",38.8383331298828,-122.811996459961,0.769999980926514,nc75005041
1.74,"6 km NNW of The Geysers, CA",1715442186540,1715442376240,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005026,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005026.geojson,,,,,automatic,0,47,nc,75005026,",nc75005026,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",33.0,0.01321,0.03,30.0,md,earthquake,"M 1.7 - 6 km NNW of The Geysers, CA",38.8235015869141,-122.793167114258,2.77999997138977,nc75005026
1.71,"1 km ENE of The Geysers, CA",1715441973190,1715442070997,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005021,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005021.geojson,,,,,automatic,0,45,nc,75005021,",nc75005021,",",nc,",",nearby-cities,origin,phase-data,",20.0,0.005943,0.03,78.0,md,earthquake,"M 1.7 - 1 km ENE of The Geysers, CA",38.7820014953613,-122.744163513184,0.439999997615814,nc75005021
-0.17,"37 km NNE of Amboy, Washington",1715441907000,1715800472260,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61996727,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uw61996727.geojson,,,,,reviewed,0,0,uw,61996727,",uw61996727,",",uw,",",origin,phase-data,",7.0,0.007703,0.09,101.0,md,earthquake,"M -0.2 - 37 km NNE of Amboy, Washington",46.1925,-122.18533333333333,6.95,uw61996727
0.33,"5 km WNW of Cobb, CA",1715441901550,1715441996102,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005016,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005016.geojson,,,,,automatic,0,2,nc,75005016,",nc75005016,",",nc,",",nearby-cities,origin,phase-data,",7.0,0.01141,0.01,142.0,md,earthquake,"M 0.3 - 5 km WNW of Cobb, CA",38.8274993896484,-122.786003112793,0.899999976158142,nc75005016
1.83,"9 km SW of Corona, CA",1715440868380,1715445103185,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40745584,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ci40745584.geojson,1.0,2.0,,,reviewed,0,52,ci,40745584,",ci40745584,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",20.0,0.02705,0.16,60.0,ml,earthquake,"M 1.8 - 9 km SW of Corona, CA",33.8121667,-117.6345,4.82,ci40745584
1.05,"4 km W of Cobb, CA",1715440748180,1715440845936,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75005001,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75005001.geojson,,,,,automatic,0,17,nc,75005001,",nc75005001,",",nc,",",nearby-cities,origin,phase-data,",12.0,0.01319,0.01,108.0,md,earthquake,"M 1.1 - 4 km W of Cobb, CA",38.8160018920898,-122.764167785645,1.8400000333786,nc75005001
1.67,"1 km ENE of Prattville, CA",1715440526960,1715506217627,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75004996,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75004996.geojson,,,,,reviewed,0,43,nc,75004996,",nc75004996,",",nc,",",nearby-cities,origin,phase-data,",8.0,0.03484,0.05,195.0,md,earthquake,"M 1.7 - 1 km ENE of Prattville, CA",40.2128333333333,-121.146666666667,6.91,nc75004996
1.91,"7 km NNW of Volcano, Hawaii",1715440416340,1715440572610,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74227902,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/hv74227902.geojson,,,,,automatic,0,56,hv,74227902,",hv74227902,",",hv,",",origin,phase-data,",37.0,0.04281,0.170000002,84.0,ml,earthquake,"M 1.9 - 7 km NNW of Volcano, Hawaii",19.5020008087158,-155.264663696289,4.23000001907349,hv74227902
0.23,"3 km W of Cobb, CA",1715440160720,1715495332753,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75004986,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75004986.geojson,,,,,reviewed,0,1,nc,75004986,",nc75004986,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.01146,0.02,96.0,md,earthquake,"M 0.2 - 3 km W of Cobb, CA",38.8216666666667,-122.7605,2.37,nc75004986
1.14,"16 km SW of Thatcher, Utah",1715439571980,1715617311470,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069396,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/uu80069396.geojson,,,,,reviewed,0,20,uu,80069396,",uu80069396,",",uu,",",origin,phase-data,",18.0,0.01414,0.14,66.0,ml,earthquake,"M 1.1 - 16 km SW of Thatcher, Utah",41.5766666666667,-112.422333333333,8.38,uu80069396
1.7,"24 km E of McKinney Acres, Texas",1715439272660,1715711817098,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024jgmk,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/tx2024jgmk.geojson,,,,,reviewed,0,44,tx,2024jgmk,",tx2024jgmk,",",tx,",",origin,phase-data,",24.0,0.1,0.1,69.0,ml,earthquake,"M 1.7 - 24 km E of McKinney Acres, Texas",32.295,-102.267,12.4268,tx2024jgmk
2.12,"0 km SSE of Prattville, CA",1715439195360,1715505885018,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75004981,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75004981.geojson,,,,,reviewed,0,69,nc,75004981,",nc75004981,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.04351,0.07,198.0,md,earthquake,"M 2.1 - 0 km SSE of Prattville, CA",40.2046666666667,-121.154166666667,6.2,nc75004981
1.7,"50 km S of Whites City, New Mexico",1715439087901,1715634348144,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024jgmi,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/tx2024jgmi.geojson,,,,,reviewed,0,44,tx,2024jgmi,",tx2024jgmi,",",tx,",",origin,phase-data,",23.0,0.1,0.1,63.0,ml,earthquake,"M 1.7 - 50 km S of Whites City, New Mexico",31.721,-104.309,5.6897,tx2024jgmi
2.09,"3 km NE of Almanor, CA",1715438964260,1715502329167,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75004976,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75004976.geojson,,,,,reviewed,0,67,nc,75004976,",nc75004976,",",nc,",",nearby-cities,origin,phase-data,",22.0,0.01166,0.19,50.0,md,earthquake,"M 2.1 - 3 km NE of Almanor, CA",40.2383333333333,-121.1545,5.26,nc75004976
2.51,"1 km ENE of Prattville, CA",1715438670820,1715893189526,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75004966,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nc75004966.geojson,1.0,2.7,,,reviewed,0,97,nc,75004966,",nc75004966,nn00877440,",",nc,nn,",",dyfi,nearby-cities,origin,phase-data,",18.0,0.03389,0.1,118.0,md,earthquake,"M 2.5 - 1 km ENE of Prattville, CA",40.2138333333333,-121.142833333333,6.58,nc75004966
2.42,"10 km N of Arecibo, Puerto Rico",1715438574130,1715441223420,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71448363,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/pr71448363.geojson,,,,,reviewed,0,90,pr,71448363,",pr71448363,",",pr,",",origin,phase-data,",11.0,0.1998,0.25,217.0,md,earthquake,"M 2.4 - 10 km N of Arecibo, Puerto Rico",18.5688333333333,-66.7168333333333,8.21,pr71448363
0.96,"4 km W of Lucien, Oklahoma",1715438533800,1715719825265,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024jgma,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/ok2024jgma.geojson,,,,,reviewed,0,14,ok,2024jgma,",ok2024jgma,",",ok,",",origin,phase-data,",30.0,0.06928640364,0.22,75.0,ml,earthquake,"M 1.0 - 4 km W of Lucien, Oklahoma",36.278,-97.50466667,6.03,ok2024jgma
0.6,"2 km SE of Glenbrook, Nevada",1715438502310,1715717144876,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00877451,https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/nn00877451.geojson,,,,,reviewed,0,6,nn,00877451,",nn00877451,",",nn,",",origin,phase-data,",10.0,0.059,0.1599,72.5,ml,earthquake,"M 0.6 - 2 km SE of Glenbrook, Nevada",39.0701,-119.9166,9.1,nn00877451
